period,arm,iv,seed,task,step,mean,star,star_W,bias,within,between,W_norm,b_norm
early,LR,none,1,12,20,-1.5744696252252708,-1.4829805489806247,-1.5003967439257329,0.017416194945108144,0.9206733839063062,1.005412745766792,29.519720787076807,1.0548614552205051
early,LR,none,1,12,625,-1.6166982634798344,-1.5067308424074466,-1.526859377402466,0.020128534995019435,2.1786857967129674,1.7298228519538634,30.5717799561151,1.068909061018262
early,LR,none,1,13,0,-1.5553200112106964,-1.5067308424074466,-1.526859377402466,0.020128534995019435,0.9183580789014405,1.253779797855207,30.5717799561151,1.068909061018262
early,LR,none,1,13,20,-1.5573349941486003,-1.5005637247990438,-1.5214391987761104,0.020875473977066576,1.0207120401749048,0.8924748977383541,30.603990089230393,1.0782924144825259
early,LR,none,1,13,625,-1.744015559310377,-1.5919152180234775,-1.6110612777097955,0.01914605968631804,2.2856987908043602,1.76581727298109,31.616101044200086,1.08995337218708
early,LR,none,1,14,0,-1.613366225725879,-1.5919152180234775,-1.6110612777097955,0.01914605968631804,0.9717843380777762,1.4279893041155345,31.616101044200086,1.08995337218708
early,LR,none,1,14,20,-1.5395186395963065,-1.5418868389542673,-1.562236599581845,0.02034976062757778,1.0674421089865782,1.1888246912523506,31.654435000907387,1.1006241181859775
early,LR,none,1,14,625,-1.7436111201052895,-1.6372779591108486,-1.6578706282517452,0.02059266914089676,2.195121650163781,2.0934878303791598,32.56701810910961,1.1162313081877089
early,LR,none,1,15,0,-1.7460250290463821,-1.6372779591108486,-1.6578706282517452,0.02059266914089676,1.048978811037216,1.5730581458728576,32.56701810910961,1.1162313081877089
early,LR,none,1,15,20,-1.5913738489218752,-1.5747357344133877,-1.5957059486927563,0.02097021427936852,1.0286861282196056,1.1078280886265832,32.55107051167571,1.1274407576211327
early,LR,none,1,15,625,-1.8468967315547054,-1.6643868859073196,-1.685967058413248,0.021580172505928204,2.3695752354406663,1.8880834018350816,33.537190191004505,1.1349763546066056
early,LR,none,1,16,0,-1.7273922479627473,-1.6643868859073196,-1.685967058413248,0.021580172505928204,1.1050896127004224,1.6372722801684936,33.537190191004505,1.1349763546066056
early,LR,none,1,16,20,-1.6823842498055688,-1.630253285790649,-1.6531006562726989,0.02284737048204988,1.1870610005795283,1.3027180096325057,33.560940037166155,1.1300333280001582
early,LR,none,1,16,625,-1.7700716958900806,-1.6642184017726465,-1.6886116245109366,0.024393222738290206,2.3626112168616853,2.203579776224698,34.35613779156226,1.1526790608963298
early,LR,none,1,17,0,-1.6982626998897032,-1.6642184017726465,-1.6886116245109366,0.024393222738290206,1.173265062032831,1.741243596195382,34.35613779156226,1.1526790608963298
early,LR,none,1,17,20,-1.6895062627233772,-1.6525238052778126,-1.6764802440313338,0.02395643875352107,1.2256262679175345,1.3617269699863002,34.35581563905642,1.1793538913091284
early,LR,none,1,17,625,-1.828782623477357,-1.6894664561478978,-1.7127051691441424,0.02323871299624443,2.534960375516833,2.2351566223694035,35.226952305835056,1.1612916627266257
early,LR,none,1,18,0,-1.7218296579539356,-1.6894664561478978,-1.7127051691441424,0.02323871299624443,1.2046500023551925,1.7616238734329637,35.226952305835056,1.1612916627266257
early,LR,none,1,18,20,-1.5246354390999306,-1.6012980513515211,-1.6258013459069915,0.02450329455547035,1.2360422494414842,1.4153249660717093,35.20951573473421,1.1792410727617588
early,LR,none,1,18,625,-1.8586514763046944,-1.683785893129286,-1.7075666681447612,0.02378077501547523,2.541081411048916,2.265261816024092,36.06436790444311,1.1770691213331665
early,LR,none,1,19,0,-1.6317538349056644,-1.683785893129286,-1.7075666681447612,0.02378077501547523,1.267964542249031,2.152107530769682,36.06436790444311,1.1770691213331665
early,LR,none,1,19,20,-1.623167748678123,-1.6678652877824094,-1.6915101809529767,0.02364489317056723,1.3549616579568322,1.6574584371316539,36.082609181632336,1.1833484564908776
early,LR,none,1,19,625,-1.8265830601877857,-1.7260265001513628,-1.748604630211937,0.02257813006057404,2.6760773242655973,1.895448464382175,36.89084551342989,1.177586693107938
early,LR,none,1,20,0,-1.797960163565997,-1.7260265001513628,-1.748604630211937,0.02257813006057404,1.3242510009691797,1.5565551943718838,36.89084551342989,1.177586693107938
early,LR,none,1,20,20,-1.6873505763513594,-1.6803356558148537,-1.703513468829917,0.023177813015063293,1.3210133015757872,1.5593564539291547,36.872182405664915,1.189633881935229
early,LR,none,1,20,625,-2.0073835290680604,-1.8271182297486468,-1.8473140628451603,0.020195833096513526,2.694928577451169,1.9264032517901597,37.68745208133346,1.197761020458476
early,LR,none,2,2,0,0.14762886399112007,0.16504640514451518,0.15265696243847113,0.012389442706044064,0.11730986306296781,0.23201711369698283,11.70833287725967,0.3605640751696208
early,LR,none,2,2,20,-0.37627156518676896,-0.04984934709481815,-0.05853479109394749,0.008685443999129348,0.4447362313188091,0.895318283939502,12.357512274494814,0.3665088485631003
early,LR,none,2,2,625,-0.15632177133240424,0.002795343694874011,-0.009869577515506265,0.012664921210380271,1.4564122895480336,1.3690352191244661,15.623362533608367,0.49362909833304397
early,LR,none,2,3,0,0.018975037569766276,0.002795343694874011,-0.009869577515506265,0.012664921210380271,0.22146462128350472,0.7181763898804252,15.623362533608367,0.49362909833304397
early,LR,none,2,3,20,-0.7632546734726283,-0.32571710825931327,-0.3315972083693934,0.0058801001100800936,0.4013962689004344,0.6693251835265582,15.979498898312464,0.48634370169833013
early,LR,none,2,3,625,-0.44607047704552605,-0.2728387423103227,-0.28372062731797953,0.01088188500765682,1.5530563819336138,1.5537896661312198,18.458574503266526,0.5837023624275589
early,LR,none,2,4,0,-0.27286241006869144,-0.2728387423103227,-0.28372062731797953,0.01088188500765682,0.32966732188415937,0.9212804450445894,18.458574503266526,0.5837023624275589
early,LR,none,2,4,20,-0.7239805644708397,-0.464119363416727,-0.4717978712957542,0.0076785078790271655,0.5169835184495203,0.7884401671964922,18.674749179271615,0.6016497750032751
early,LR,none,2,4,625,-0.5960958807779542,-0.49729227489166333,-0.5074158605501023,0.01012358565843897,1.6037992336833513,1.3597269671175605,20.512632348106003,0.695570409067195
early,LR,none,2,5,0,-0.4970317988497085,-0.49729227489166333,-0.5074158605501023,0.01012358565843897,0.4251240543661764,1.1805796581239067,20.512632348106003,0.695570409067195
early,LR,none,2,5,20,-1.081841182919963,-0.7228402126194144,-0.7287074637524369,0.005867251133022364,0.6029464087174368,0.9058363097817873,20.664334522840278,0.7101954623922303
early,LR,none,2,5,625,-0.8875864292101059,-0.7140728528210188,-0.7227651494089973,0.00869229658797849,1.79385146887933,1.635621004519092,22.215565976493004,0.7693683937386485
early,LR,none,2,6,0,-0.7603704996915023,-0.7140728528210188,-0.7227651494089973,0.00869229658797849,0.48420644751704467,1.1035205114450688,22.215565976493004,0.7693683937386485
early,LR,none,2,6,20,-1.0593283201349277,-0.8313870457713918,-0.8383016114143382,0.006914565642946399,0.6254892588099803,0.7831316826492112,22.313244508145985,0.7831995851883506
early,LR,none,2,6,625,-0.9830252922859153,-0.8142039759125749,-0.8226000611338953,0.00839608522132039,1.8191433701970539,1.6625485943131126,23.73295966585769,0.8191520444010068
early,LR,none,2,7,0,-0.9070580818021503,-0.8142039759125749,-0.8226000611338953,0.00839608522132039,0.5537710744319696,1.3753863513489417,23.73295966585769,0.8191520444010068
early,LR,none,2,7,20,-1.0714950021859113,-0.8717491616959115,-0.8788128825683045,0.007063720872392878,0.6450192604628807,0.9159619550326417,23.80298482388754,0.8356949632762423
early,LR,none,2,7,625,-1.075720957322149,-0.8940710164151535,-0.9025933468666775,0.008522330451523886,1.8328064982221903,1.5708341087566347,25.07223917134921,0.8671639015901856
early,LR,none,2,8,0,-0.8837174327084631,-0.8940710164151535,-0.9025933468666775,0.008522330451523886,0.6466766327511371,1.108487443168148,25.07223917134921,0.8671639015901856
early,LR,none,2,8,20,-1.2458916940952038,-1.0179260092002007,-1.0235747411026752,0.0056487319024745375,0.7818979876134187,0.7654831401071434,25.168230933349268,0.8859119136706383
early,LR,none,2,8,625,-1.1012198484126643,-0.9745354766095062,-0.9833202507456537,0.008784774136147462,1.9271889291688107,1.6325781652355735,26.32121747315249,0.9128282369348676
early,LR,none,2,9,0,-1.0311114620809294,-0.9745354766095062,-0.9833202507456537,0.008784774136147462,0.660952657373095,1.1201819033538933,26.32121747315249,0.9128282369348676
early,LR,none,2,9,20,-1.2018201658070078,-1.0446972609089304,-1.0511953309544213,0.006498070045490749,0.7999312240757851,1.0069413044528697,26.41131812960828,0.9145604406345568
early,LR,none,2,9,625,-1.2075700404996617,-1.0742797438706688,-1.0820953074260102,0.007815563555341213,1.9936195231947265,1.7845346477703534,27.448806922220438,0.9490928902148352
early,LR,none,2,10,0,-1.1484242675803982,-1.0742797438706688,-1.0820953074260102,0.007815563555341213,0.7882371209660869,1.5014971582320331,27.448806922220438,0.9490928902148352
early,LR,none,2,10,20,-1.2858707095604995,-1.1107770635282577,-1.1182246996743561,0.007447636146098375,0.9419576061917493,1.345265530646414,27.529296473159118,0.9592894242593877
early,LR,none,2,10,625,-1.3741267157413717,-1.17124104923855,-1.1795312295056177,0.008290180267067626,2.046837465967302,1.74779041815447,28.490092900017487,0.9919905092533652
early,LR,none,2,11,0,-1.1934253021751606,-1.17124104923855,-1.1795312295056177,0.008290180267067626,0.8237224436025892,1.2258672229214096,28.490092900017487,0.9919905092533652
early,LR,none,2,11,20,-1.1872742725119811,-1.1686430042671194,-1.1768365289811258,0.008193524714006344,0.88504005151661,0.9613350145369384,28.522768890729207,1.0111870502309075
early,LR,none,2,11,625,-1.4921910608915994,-1.2965166661660674,-1.3042330685635586,0.007716402397491038,2.1417157472068316,1.8777119878251944,29.565777402259144,1.032989020718426
early,LR,none,2,12,0,-1.36800247556025,-1.2965166661660674,-1.3042330685635586,0.007716402397491038,0.8293537446860942,1.3204230560832015,29.565777402259144,1.032989020718426
early,LR,none,2,12,20,-1.2166806443916227,-1.2388675113340255,-1.2476710693925965,0.008803558058571071,0.870445376364934,1.1346644948760591,29.581925242762402,1.027678566562044
early,LR,none,2,12,625,-1.6034341299344141,-1.3965060784453562,-1.4034131474019995,0.006907068956643343,2.049810200044921,1.672973868364351,30.539565953488257,1.0686785275792312
early,LR,none,2,13,0,-1.4695853854286236,-1.3965060784453562,-1.4034131474019995,0.006907068956643343,0.9264499329184736,1.5376063356235357,30.539565953488257,1.0686785275792312
early,LR,none,2,13,20,-1.3415542077565348,-1.3549123137146726,-1.3623985920001778,0.00748627828550525,1.020992281988863,1.4809403092749394,30.573504271652883,1.06343854774425
early,LR,none,2,13,625,-1.5203343136408902,-1.4451348376090833,-1.4512933591476835,0.006158521538600326,2.185051637798953,1.9689348290171598,31.504726118771337,1.0794468621153892
early,LR,none,2,14,0,-1.3544248546004605,-1.4451348376090833,-1.4512933591476835,0.006158521538600326,0.9263738097918636,1.5605883261414797,31.504726118771337,1.0794468621153892
early,LR,none,2,14,20,-1.4747294065396768,-1.4943348041173519,-1.5000540051937785,0.005719201076426543,1.0129634578235531,1.1918693332216355,31.552006306253602,1.0720519813678515
early,LR,none,2,14,625,-1.4942100223952637,-1.4943743034650163,-1.498864550964796,0.0044902474997797984,2.4260589707251436,1.9084831796902952,32.5927540590909,1.0975626731923485
early,LR,none,2,15,0,-1.5406982116113466,-1.4943743034650163,-1.498864550964796,0.0044902474997797984,1.0893298397614106,1.5406216105266801,32.5927540590909,1.0975626731923485
early,LR,none,2,15,20,-1.5831770821548619,-1.5034606423144872,-1.5075112265939534,0.004050584279466421,1.1523996904366978,1.1383908513902454,32.610573230634515,1.1068711216210914
early,LR,none,2,15,625,-1.6514424517233939,-1.5311547549367368,-1.5336281696446656,0.002473414707928896,2.415628614996795,1.8896198139481868,33.50842607583055,1.1429254536445244
early,LR,none,2,16,0,-1.7041970531409163,-1.5311547549367368,-1.5336281696446656,0.002473414707928896,1.1425619392133206,1.4720670101267286,33.50842607583055,1.1429254536445244
early,LR,none,2,16,20,-1.6284287755874698,-1.4925368242723565,-1.4957167589397797,0.0031799346674233676,1.1952365367284885,1.6058003288650897,33.54024231040452,1.129823189909418
early,LR,none,2,16,625,-1.873138567063061,-1.6167893007942629,-1.6187398987575587,0.001950597963295877,2.595639830538411,2.451822590648048,34.49886360710004,1.1793898225150026
early,LR,none,2,17,0,-1.587169821961392,-1.6167893007942629,-1.6187398987575587,0.001950597963295877,1.1917806624993021,1.9516014605942595,34.49886360710004,1.1793898225150026
early,LR,none,2,17,20,-1.533481358514007,-1.5878106687245261,-1.5901463818926667,0.0023357131681405008,1.2800358101776816,1.6010178308593268,34.51654823114509,1.1698374534432843
early,LR,none,2,17,625,-1.7847960638724099,-1.6856197384214375,-1.6886898132348778,0.003070074813440442,2.5870290784179626,2.5071136290614255,35.39519953027858,1.1940009679641281
early,LR,none,2,18,0,-1.7983554776009723,-1.6856197384214375,-1.6886898132348778,0.003070074813440442,1.4248647884159242,2.00460645082555,35.39519953027858,1.1940009679641281
early,LR,none,2,18,20,-1.7744353755800182,-1.6852097450732115,-1.6886024048045372,0.0033926597313256933,1.4508504902969859,1.6523968372063325,35.375743155316755,1.1905841775507748
early,LR,none,2,18,625,-1.769689163418756,-1.6971301958364975,-1.7043587023088085,0.007228506472310983,2.728055835396633,2.5046629226669217,36.20565833076961,1.1868956817565952
early,LR,none,2,19,0,-1.9438719172794487,-1.6971301958364975,-1.7043587023088085,0.007228506472310983,1.3514155909505496,1.7169087111937902,36.20565833076961,1.1868956817565952
early,LR,none,2,19,20,-1.7793697314551213,-1.64723943779248,-1.655744960597979,0.008505522805498912,1.4441342473614416,1.7165665384575113,36.21057450302474,1.1944532787778943
early,LR,none,2,19,625,-1.929094279091232,-1.7289809203385298,-1.7355270974095252,0.006546177070995327,2.6838616704313667,2.254459737175442,36.94632904794379,1.2049769470816927
early,LR,none,2,20,0,-1.9046947460041284,-1.7289809203385298,-1.7355270974095252,0.006546177070995327,1.5165707418323888,1.8091638449152976,36.94632904794379,1.2049769470816927
early,LR,none,2,20,20,-1.8745755896039205,-1.735742397426371,-1.7428120110525978,0.007069613626226783,1.540373130814325,1.0655389878525288,36.94606280475269,1.2132538977377
early,LR,none,2,20,625,-1.8904627651684123,-1.7856207568517124,-1.791784990998421,0.006164234146708623,2.8498116491954475,2.074263580263571,37.8284685197428,1.2044190416541594
early,LR,l2,0,2,0,0.14498779735339626,0.17191066730751003,0.15020723982231968,0.021703427485190333,0.05061269684314103,0.10377983801327793,7.961529200541531,0.3896011019543576
early,LR,l2,0,2,20,0.1391586590992225,0.17453374063009733,0.152310951517386,0.022222789112711326,0.3523784626072921,0.4507281831552901,8.819872495573033,0.4061293579178408
early,LR,l2,0,2,625,0.2332297026047404,0.15126980122827688,0.12604203114411092,0.02522777008416597,0.9290255689961764,0.4617489907320398,9.444957715769041,0.5184828087628794
early,LR,l2,0,3,0,0.11858915213044532,0.15126980122827688,0.12604203114411092,0.02522777008416597,0.07050260236632941,0.19596276910698238,9.444957715769041,0.5184828087628794
early,LR,l2,0,3,20,-0.2697006346868526,0.0070810415052239,-0.015218050105833618,0.02229909161105752,0.31637215870542257,0.46563791244184805,10.028234902596868,0.5221249173513537
early,LR,l2,0,3,625,0.09836942827422673,0.0883986151917873,0.061095016186687896,0.027303599005099388,0.9637965444829772,0.4881691880226198,10.177502759244708,0.6101619051291388
early,LR,l2,0,4,0,0.1276987990293419,0.0883986151917873,0.061095016186687896,0.027303599005099388,0.09654989984152543,0.19606624574989195,10.177502759244708,0.6101619051291388
early,LR,l2,0,4,20,-0.5236264680601164,-0.1644293021944838,-0.1868532935097834,0.022423991315299645,0.32756767418501553,0.48946094320742634,10.596238028695204,0.6016831693838259
early,LR,l2,0,4,625,-0.046650139927036524,0.008221573385407957,-0.019587100726321516,0.02780867411172949,0.903837924297541,0.6296797729897929,10.349254837320315,0.6653941979278614
early,LR,l2,0,5,0,0.02064709653344199,0.008221573385407957,-0.019587100726321516,0.02780867411172949,0.09154355023456852,0.2340807438196671,10.349254837320315,0.6653941979278614
early,LR,l2,0,5,20,-0.3896758172970124,-0.13545208649926427,-0.16032490788826326,0.024872821388999,0.24515259226132066,0.3883380149164089,10.626420801795174,0.6655217522028474
